symbol,date,open,high,low,close,volume,adjusted
AA,2011-03-25,41.25951,41.427719,40.971149,41.067268,6455900,38.42461
AA,2011-03-28,41.163391,41.884289,40.899059,41.427719,8071700,38.761864
AA,2011-04-01,42.773399,42.773399,41.836231,41.980412,10356300,39.27898
AA,2011-04-04,41.86026,42.38892,41.86026,42.196678,5659500,39.481339
AA,2011-04-08,43.950871,44.383411,42.653252,43.06176,12199000,40.290749
AA,2011-04-11,43.398178,43.710571,42.412949,42.701309,18176200,39.95351
AA,2011-04-15,39.84174,39.91383,39.505322,39.697559,7398500,37.143028
AA,2011-04-18,39.31308,39.337109,38.159641,38.760391,14666600,36.266182
AA,2011-04-25,40.706821,40.80294,40.033981,40.58667,6482000,37.974934
AA,2011-04-29,40.995178,41.139359,40.154129,40.851002,8614200,38.222263
AA,2011-05-02,41.499809,41.980412,41.283539,41.379662,11395300,38.716908
AA,2011-05-06,41.547871,41.740108,40.778912,41.211449,11306100,38.559513
AA,2011-05-09,41.235481,42.24474,40.971149,42.124592,8539400,39.413887
AA,2011-05-13,41.067268,41.3316,40.370399,41.091301,10137300,38.514851
AA,2011-05-16,40.851002,41.547871,40.490551,40.65876,7434700,38.109444
AA,2011-05-20,39.91383,40.106071,39.072781,39.072781,10321500,36.622898
AA,2011-05-23,38.351879,38.664268,38.03949,38.39994,9624700,35.99226
AA,2011-05-27,39.553379,39.76965,39.409199,39.60144,4778900,37.118431
AA,2011-06-03,38.18367,38.688301,37.895309,38.25576,7407100,35.857117
AA,2011-06-06,38.25576,38.375912,37.36665,37.51083,6861500,35.158897
AA,2011-06-10,37.05426,37.486801,36.45351,36.717838,7985100,34.415627
AA,2011-06-13,36.741871,37.102322,35.828732,36.285301,8071500,34.010204
AA,2011-06-17,35.684551,35.804699,35.059769,35.372162,10017400,33.15432
AA,2011-06-20,35.25201,35.684551,34.987679,35.516338,5056300,33.289455
AA,2011-06-24,36.862019,37.36665,36.38142,36.597691,10713400,34.303001
AA,2011-06-27,36.573662,36.982170000000004,36.141121,36.717838,5580700,34.415627
AA,2011-07-01,38.423969,39.31308,38.18367,39.192928,7722200,36.735516
AA,2011-07-08,39.048752,39.38517,38.736359,39.361141,8062400,36.893192
AA,2011-07-11,38.71233,38.832481,37.7271,38.231731,17918200,35.834591
AA,2011-07-15,37.294559,37.486801,36.934109,37.198441,8490700,34.866085
AA,2011-07-18,36.886051,36.91008,36.285301,36.45351,9436700,34.16787
AA,2011-07-22,38.015461,38.087551,37.751129,38.03949,4930500,35.654396
AA,2011-07-25,37.534859,37.943371,37.43874,37.606949,5534200,35.248981
AA,2011-07-29,34.96365,35.876789,34.843498,35.396191,9255500,33.176846
AA,2011-08-01,36.23724,36.405449,34.89156,35.444248,9532700,33.221886
AA,2011-08-05,31.599449,31.88781,29.532869,30.734369,21149800,28.868477
AA,2011-08-08,29.22048,29.77317,27.08181,27.22599,24830000,25.573093
AA,2011-08-12,30.15765,30.22974,29.10033,29.460779,15026900,27.672207
AA,2011-08-15,29.989441,30.2778,29.797199,30.181681,8236400,28.349346
AA,2011-08-19,26.985689,28.23525,26.69733,26.93763,12340800,25.30224
AA,2011-08-22,28.307341,28.331369,26.913601,26.985689,11647300,25.347382
AA,2011-08-26,27.658529,28.73988,27.20196,28.49958,8928200,26.769361
AA,2011-08-29,29.22048,29.869289,28.932119,29.845261,6489100,28.03335
AA,2011-09-02,29.244511,29.48481,28.69182,28.932119,7473000,27.175642
AA,2011-09-09,28.42749,28.595699,27.634501,27.82674,10392200,26.137369
AA,2011-09-12,27.322109,28.115101,26.93763,27.75465,12064200,26.069656
AA,2011-09-16,28.908091,29.052271,28.40346,28.76391,9875200,27.017641
AA,2011-09-19,28.187189,28.23525,27.394199,27.82674,9851800,26.137369
AA,2011-09-23,24.102091,24.774929,23.909849,24.19821,16551800,22.729132
AA,2011-09-26,24.60672,25.111349,23.81373,25.111349,13417900,23.586832
AA,2011-09-30,23.86179,24.030001,22.972679,22.99671,15653900,21.600574
AA,2011-10-03,22.61223,22.66029,21.26655,21.3867,22427000,20.088308
AA,2011-10-07,24.48657,24.60672,22.85253,23.33313,18680200,21.916574
AA,2011-10-10,24.102091,24.318359,23.81373,24.246269,12314400,22.774271
AA,2011-10-14,24.72687,25.039261,24.12612,24.654779,15890200,23.15798
AA,2011-10-17,24.79896,24.82299,22.94865,23.020741,23568700,21.623142
AA,2011-10-21,24.34239,24.582689,24.15015,24.582689,11929500,23.090269
AA,2011-10-24,24.82299,25.61598,24.630751,25.42374,15269200,23.880257
AA,2011-10-28,27.00972,28.01898,26.86554,27.80271,13557100,26.114799
AA,2011-10-31,27.250019,27.250019,25.856279,25.856279,16293300,24.286539
AA,2011-11-04,26.00046,26.40897,25.471800000000002,26.26479,10402100,24.741623
AA,2011-11-07,26.096581,26.48106,25.42374,25.832251,14014400,24.334164
AA,2011-11-11,24.79896,25.591949,24.79896,25.471800000000002,9425200,23.994617
AA,2011-11-14,25.303591,25.54389,24.774929,24.94314,9598100,23.496613
AA,2011-11-18,23.453279,23.693581,23.092831,23.28507,9291000,21.934704
AA,2011-11-21,22.900591,23.044769,22.27581,22.756411,13849800,21.436697
AA,2011-11-25,21.482821,21.819241,21.3867,21.506849,5430200,20.259605
AA,2011-11-28,22.54014,22.99671,22.371929,22.73238,13093800,21.414066
AA,2011-12-02,23.981939,24.22224,23.765671,23.81373,10690800,22.432699
AA,2011-12-05,24.102091,24.294331,23.81373,24.030001,13717700,22.636431
AA,2011-12-09,22.85253,23.26104,22.780439,23.164921,9345600,21.821518
AA,2011-12-12,22.780439,22.828501,22.155661,22.46805,8897500,21.165064
AA,2011-12-16,21.362671,21.554911,20.954161,21.170429,17145400,19.942696
AA,2011-12-19,21.170429,21.170429,20.425501,20.497589,10713100,19.308872
AA,2011-12-23,21.506849,21.554911,21.218491,21.290581,7728500,20.055876
AA,2011-12-30,20.689831,20.78595,20.59371,20.78595,7726400,19.580511
AA,2012-01-06,21.819241,22.227751,21.819241,22.01148,14641100,20.734968
AA,2012-01-09,22.25178,22.780439,22.155661,22.66029,23624200,21.346159
AA,2012-01-13,23.62149,23.717609,23.18895,23.5494,13604900,22.183701
AA,2012-01-20,24.366421,24.53463,24.174179,24.438511,9716200,23.021248
AA,2012-01-23,24.53463,24.79896,24.366421,24.630751,11912700,23.202341
AA,2012-01-27,24.654779,25.15941,24.46254,25.06329,9039200,23.609798
AA,2012-01-30,24.72687,25.039261,24.558661,24.79896,8033300,23.360798
AA,2012-02-03,25.42374,25.92837,25.231501,25.856279,14933500,24.428928
AA,2012-02-06,25.591949,25.856279,25.471800000000002,25.80822,7764100,24.383524
AA,2012-02-10,25.13538,25.13538,24.558661,24.72687,9659100,23.361866
AA,2012-02-13,25.01523,25.111349,24.72687,24.82299,7924300,23.452677
AA,2012-02-17,24.919109,24.967171,24.2703,24.39045,8242300,23.044018
AA,2012-02-24,25.13538,25.39971,25.01523,25.06329,7912600,23.679718
AA,2012-02-27,24.87105,25.01523,24.654779,24.79896,6474900,23.429981
AA,2012-03-02,24.630751,24.79896,24.46254,24.60672,9339700,23.248348
AA,2012-03-05,24.41448,24.438511,23.62149,23.717609,12388800,22.408318
AA,2012-03-09,23.573429,24.00597,23.453279,23.573429,8924000,22.272104
AA,2012-03-12,23.645519,23.93388,23.5494,23.717609,8817100,22.408318
AA,2012-03-16,24.991199,25.519859,24.94314,25.32762,12873900,23.929457
AA,2012-03-19,25.255529,25.832251,25.255529,25.471800000000002,7832700,24.065678
AA,2012-03-23,24.054029,24.654779,23.93388,24.294331,8329700,22.953211
AA,2012-03-26,24.630751,24.7509,24.318359,24.558661,5731200,23.202946
AA,2012-03-30,24.34239,24.39045,23.981939,24.07806,8385600,22.748875
AA,2012-04-02,23.86179,24.60672,23.86179,24.438511,7775700,23.089426
AA,2012-04-09,22.85253,23.357161,22.73238,23.0688,9854100,21.795328
AA,2012-04-13,24.22224,24.34239,23.59746,23.66955,11211600,22.362915
AA,2012-04-16,23.88582,23.909849,23.381189,23.693581,11208800,22.385622
AA,2012-04-20,23.66955,23.86179,23.237009,23.309099,8280700,22.022364
AA,2012-04-23,22.92462,23.237009,22.756411,23.14089,8922200,21.863441
AA,2012-04-27,23.717609,23.7897,23.309099,23.429251,8459900,22.13588
AA,2012-04-30,23.309099,23.52537,23.164921,23.381189,6814600,22.090475
AA,2012-05-04,22.828501,22.87656,22.444019,22.516109,7303300,21.273148
AA,2012-05-07,22.371929,22.61223,22.107599,22.419991,7503600,21.182337
AA,2012-05-11,21.60297,22.05954,21.60297,21.771179,6876500,20.637003
AA,2012-05-14,21.554911,21.915359,21.434759,21.434759,7823800,20.318106
AA,2012-05-18,20.54565,20.85804,20.13714,20.25729,11219200,19.201979
AA,2012-05-21,20.40147,20.689831,20.305349,20.6658,6307700,19.589209
AA,2012-05-25,20.52162,20.834009000000002,20.52162,20.73789,6354800,19.657545
AA,2012-06-01,20.161169,20.377439,19.92087,19.944901,10255500,18.905861
AA,2012-06-04,19.87281,20.161169,19.72863,20.161169,9476400,19.110865
AA,2012-06-08,20.353411,20.52162,20.06505,20.47356,6931400,19.406981
AA,2012-06-11,20.689831,20.85804,19.968929,19.99296,7194200,18.951418
AA,2012-06-15,20.978189,21.19446,20.78595,21.19446,7054600,20.090328
AA,2012-06-18,21.00222,21.07431,20.71386,20.882071,5844100,19.794216
AA,2012-06-22,20.59371,20.80998,20.425501,20.71386,10713200,19.63476
AA,2012-06-25,20.425501,20.425501,20.089081,20.161169,7993800,19.110865
AA,2012-06-29,20.85804,21.026251,20.641769,21.026251,11077000,19.93088
AA,2012-07-02,21.00222,21.07431,20.641769,20.73789,8887000,19.657545
AA,2012-07-06,21.12237,21.12237,20.689831,20.978189,10496000,19.885324
AA,2012-07-09,20.761921,21.07431,20.59371,21.05028,14733700,19.953661
AA,2012-07-13,20.06505,20.25729,19.87281,20.233259,7807800,19.179203
AA,2012-07-16,20.20923,20.233259,19.944901,20.016991,6331200,18.974203
AA,2012-07-20,19.968929,20.11311,19.824751,19.84878,5760100,18.814753
AA,2012-07-23,19.560419,19.58445,19.27206,19.560419,8426200,18.54141
AA,2012-07-27,19.752661,20.47356,19.58445,20.305349,11377100,19.247538
AA,2012-07-30,20.353411,20.377439,19.944901,20.305349,5892000,19.247538
AA,2012-08-03,19.968929,20.305349,19.84878,20.11311,6090000,19.133078
AA,2012-08-06,20.161169,20.59371,20.13714,20.425501,7526900,19.430246
AA,2012-08-10,21.07431,21.578939,20.85804,21.578939,7579600,20.527483
AA,2012-08-13,21.41073,21.554911,21.1464,21.218491,4483300,20.184599
AA,2012-08-17,21.05028,21.26655,20.906099,21.026251,4522900,20.001724
AA,2012-08-20,21.00222,21.218491,20.882071,21.1464,3765700,20.116022
AA,2012-08-24,20.689831,20.85804,20.54565,20.73789,4339000,19.727415
AA,2012-08-27,20.834009000000002,20.85804,20.32938,20.377439,4933200,19.384529
AA,2012-08-31,20.497589,20.6658,20.25729,20.569679,7037500,19.567404
AA,2012-09-07,21.218491,21.8673,21.218491,21.8673,10872200,20.801794
AA,2012-09-10,21.819241,22.371929,21.699089,21.74715,12317400,20.6875
AA,2012-09-14,23.5494,23.86179,23.501341,23.645519,12363500,22.493366
AA,2012-09-17,23.357161,23.52537,22.972679,23.020741,7832400,21.899035
AA,2012-09-21,22.444019,22.516109,21.8673,21.93939,9521000,20.870373
AA,2012-09-24,21.74715,21.93939,21.67506,21.771179,6508800,20.710352
AA,2012-09-28,21.41073,21.506849,21.242519,21.290581,6289800,20.253176
AA,2012-10-01,21.482821,21.79521,21.290581,21.41073,7077400,20.367472
AA,2012-10-05,22.13163,22.444019,21.699089,21.843269,8028500,20.778933
AA,2012-10-08,21.67506,22.155661,21.627001,21.915359,5930900,20.847513
AA,2012-10-12,21.098339,21.290581,20.80998,20.882071,6406400,19.864571
AA,2012-10-15,20.954161,21.170429,20.73789,21.1464,6082100,20.116022
AA,2012-10-19,22.05954,22.107599,20.78595,21.65103,6584800,20.59606
AA,2012-10-22,21.578939,21.98745,21.53088,21.8673,6622200,20.801794
AA,2012-10-26,20.906099,21.12237,20.73789,20.78595,5914200,19.773132
AA,2012-11-02,21.170429,21.19446,20.71386,20.78595,5672700,19.841949
AA,2012-11-05,20.6658,20.906099,20.641769,20.689831,6930700,19.750195
AA,2012-11-09,20.041019,20.59371,19.99296,20.25729,7589300,19.337301
AA,2012-11-12,20.25729,20.377439,20.13714,20.25729,3571900,19.337301
AA,2012-11-16,19.440269,19.704599,19.17594,19.65654,9535300,18.763832
AA,2012-11-19,19.87281,20.06505,19.72863,20.041019,6078400,19.130852
AA,2012-11-23,20.016991,20.06505,19.84878,20.06505,3254800,19.153793
AA,2012-11-26,20.016991,20.06505,19.824751,19.968929,4981800,19.062031
AA,2012-11-30,20.20923,20.305349,19.99296,20.20923,5077200,19.291422
AA,2012-12-03,20.305349,20.305349,20.06505,20.20923,5679000,19.291422
AA,2012-12-07,20.59371,20.641769,20.305349,20.425501,5063400,19.497871
AA,2012-12-10,20.32938,20.6658,20.32938,20.59371,4949000,19.658438
AA,2012-12-14,20.6658,21.026251,20.641769,21.00222,5526300,20.048399
AA,2012-12-17,21.07431,21.12237,20.71386,21.026251,6810100,20.071339
AA,2012-12-21,20.78595,20.80998,20.44953,20.59371,7934500,19.658438
AA,2012-12-24,20.497589,20.761921,20.47356,20.71386,3355800,19.773132
AA,2012-12-28,20.59371,20.6658,20.40147,20.425501,4182000,19.497871
AA,2012-12-31,20.47356,20.882071,20.377439,20.85804,8046500,19.910763
AA,2013-01-04,21.891331,22.299841,21.8673,22.25178,7634300,21.241209
AA,2013-01-07,22.299841,22.32387,21.8673,21.8673,9065600,20.874187
AA,2013-01-11,21.67506,21.67506,21.362671,21.482821,8212400,20.507174
AA,2013-01-14,21.578939,21.67506,21.362671,21.434759,7788700,20.461294
AA,2013-01-18,21.554911,21.67506,21.41073,21.627001,9247300,20.644806
AA,2013-01-25,21.79521,21.819241,21.627001,21.699089,5415900,20.713615
AA,2013-01-28,21.79521,21.843269,21.31461,21.3867,6749300,20.415417
AA,2013-02-01,21.362671,21.627001,21.290581,21.627001,7588600,20.644806
AA,2013-02-04,21.434759,21.506849,21.242519,21.290581,6274500,20.323666
AA,2013-02-08,21.434759,21.554911,21.3867,21.482821,4162100,20.57622
AA,2013-02-11,21.3867,21.45879,21.290581,21.31461,3485000,20.415106
AA,2013-02-15,22.444019,22.492081,22.107599,22.39596,12394000,21.450825
AA,2013-02-22,20.954161,20.978189,20.689831,20.761921,7589600,19.885744
AA,2013-02-25,20.906099,20.954161,20.20923,20.233259,10041600,19.379389
AA,2013-03-01,20.305349,20.425501,20.13714,20.281321,8757300,19.425423
AA,2013-03-04,20.161169,20.233259,19.944901,20.06505,8483500,19.218281
AA,2013-03-08,20.85804,20.906099,20.6658,20.689831,6449500,19.816696
AA,2013-03-11,20.689831,20.85804,20.617741,20.834009000000002,4588500,19.954788
AA,2013-03-15,20.54565,20.73789,20.47356,20.73789,5349800,19.862726
AA,2013-03-18,20.425501,20.78595,20.425501,20.569679,5211200,19.701612
AA,2013-03-22,20.353411,20.425501,20.233259,20.305349,4493700,19.448441
AA,2013-03-25,20.377439,20.377439,20.11311,20.233259,3920400,19.379389
AA,2013-04-01,20.44953,20.52162,20.016991,20.161169,8838400,19.310339
AA,2013-04-05,19.560419,19.92087,19.488331,19.80072,10085700,18.965107
AA,2013-04-08,19.944901,20.20923,19.704599,20.161169,17211400,19.310339
AA,2013-04-12,19.944901,19.99296,19.632509,19.752661,8926400,18.919071
AA,2013-04-15,19.560419,19.632509,19.24803,19.32012,13507700,18.504786
AA,2013-04-19,19.440269,19.488331,19.224001,19.416241,6517400,18.596851
AA,2013-04-22,19.51236,19.58445,19.19997,19.488331,6141500,18.665897
AA,2013-04-26,20.06505,20.089081,19.84878,19.87281,6301200,19.034155
AA,2013-04-29,19.92087,20.281321,19.87281,20.233259,5024800,19.379389
AA,2013-05-03,20.47356,20.906099,20.425501,20.71386,8809300,19.839708
AA,2013-05-06,20.80998,20.954161,20.6658,20.882071,4339000,20.00082
AA,2013-05-10,21.098339,21.1464,20.6658,20.906099,6065600,20.091795
AA,2013-05-13,20.80998,20.85804,20.44953,20.497589,5246000,19.699192
AA,2013-05-17,20.569679,20.80998,20.54565,20.689831,5236200,19.883945
AA,2013-05-20,20.689831,21.07431,20.689831,21.05028,6885600,20.230352
AA,2013-05-24,20.44953,20.617741,20.305349,20.377439,5708600,19.583723
AA,2013-05-31,20.353411,20.71386,20.305349,20.425501,7537500,19.62991
AA,2013-06-03,20.497589,20.641769,20.25729,20.47356,6568400,19.6761
AA,2013-06-07,19.896839,20.06505,19.704599,20.016991,4064000,19.237314
AA,2013-06-10,20.041019,20.161169,19.77669,20.089081,4550100,19.306595
AA,2013-06-14,19.84878,19.944901,19.488331,19.51236,6935500,18.752338
AA,2013-06-17,19.704599,19.72863,19.4643,19.488331,5371900,18.729248
AA,2013-06-21,19.368179,19.488331,19.17594,19.17594,18714200,18.429022
AA,2013-06-24,19.12788,19.151911,18.52713,18.71937,12438000,17.990231
AA,2013-06-28,18.815491,18.93564,18.695339,18.79146,6044900,18.059517
AA,2013-07-01,18.815491,19.00773,18.695339,18.887581,5960600,18.151894
AA,2013-07-05,18.67131,18.767429,18.406981,18.767429,6199200,18.036427
AA,2013-07-08,18.93564,19.079821,18.743401,19.031759,10011900,18.290455
AA,2013-07-12,19.416241,19.560419,19.27206,19.4643,7973100,18.706152
AA,2013-07-15,19.440269,19.65654,19.416241,19.632509,3126800,18.867804
AA,2013-07-19,19.77669,19.77669,19.32012,19.39221,9890600,18.636869
AA,2013-07-22,19.4643,19.560419,19.39221,19.51236,3381000,18.752338
AA,2013-07-26,19.224001,19.416241,19.12788,19.39221,3633300,18.636869
AA,2013-07-29,19.368179,19.368179,19.224001,19.32012,3493100,18.567585
AA,2013-08-02,19.079821,19.296089,19.00773,19.151911,5014700,18.405933
AA,2013-08-05,19.079821,19.24803,19.00773,19.224001,8023000,18.475208
AA,2013-08-09,19.031759,19.752661,19.031759,19.752661,16010100,19.05555
AA,2013-08-12,19.752661,19.896839,19.65654,19.84878,9032400,19.148277
AA,2013-08-16,19.416241,19.51236,19.103849,19.51236,12439300,18.823729
AA,2013-08-19,19.39221,19.440269,19.05579,19.079821,7738000,18.406458
AA,2013-08-23,19.32012,19.51236,19.24803,19.344151,4636500,18.661459
AA,2013-08-26,19.39221,19.51236,19.32012,19.368179,5348100,18.684637
AA,2013-08-30,18.79146,18.83952,18.45504,18.503099,18202900,17.850086
AA,2013-09-06,18.9837,19.103849,18.86355,19.031759,7241100,18.36009
AA,2013-09-09,19.12788,19.58445,19.079821,19.416241,15624000,18.731003
AA,2013-09-13,19.58445,19.65654,19.368179,19.416241,6235200,18.731003
AA,2013-09-16,19.632509,19.65654,19.440269,19.4643,6436900,18.777367
AA,2013-09-20,20.281321,20.281321,19.84878,19.92087,19623400,19.217825
AA,2013-09-23,19.824751,20.11311,19.824751,19.896839,5449100,19.194643
AA,2013-09-27,19.824751,19.896839,19.65654,19.704599,5872900,19.009184
AA,2013-09-30,19.4643,19.704599,19.39221,19.51236,8309300,18.823729
AA,2013-10-04,18.9837,19.368179,18.93564,19.12788,8303400,18.452818
AA,2013-10-07,18.9837,19.224001,18.83952,19.151911,15302700,18.476004
AA,2013-10-11,20.041019,20.233259,19.80072,19.99296,11416400,19.287367
AA,2013-10-14,19.87281,20.40147,19.87281,20.305349,8090500,19.588736
AA,2013-10-18,20.761921,20.85804,20.497589,20.73789,8849000,20.00601
AA,2013-10-21,20.761921,20.85804,20.52162,20.6658,6755000,19.936466
AA,2013-10-25,22.227751,22.39596,21.963421,22.20372,9678200,21.420107
AA,2013-10-28,22.155661,23.164921,22.13163,22.972679,17840000,22.161926
AA,2013-11-01,22.371929,22.516109,21.98745,22.27581,9174900,21.489653
AA,2013-11-04,22.419991,23.957911,22.39596,23.837761,22924000,22.996475
AA,2013-11-08,21.699089,21.819241,21.098339,21.771179,9853500,21.067455
AA,2013-11-11,21.819241,22.20372,21.65103,21.699089,7474000,20.997696
AA,2013-11-15,21.554911,21.8673,21.554911,21.699089,5330800,20.997696
AA,2013-11-18,21.771179,21.843269,21.45879,21.506849,6419400,20.81167
AA,2013-11-22,21.891331,22.27581,21.79521,22.20372,10115100,21.486015
AA,2013-11-25,23.381189,23.429251,22.87656,23.044769,17439000,22.299883
AA,2013-11-29,23.26104,23.357161,23.0688,23.092831,3631900,22.34639
AA,2013-12-02,23.116859,23.18895,22.85253,22.94865,8621300,22.206867
AA,2013-12-06,22.68432,22.780439,22.46805,22.492081,7017200,21.765057
