Date,Open,High,Low,Close,Adj Close,Volume
2015-04-23,76.220001,76.820000,75.580002,75.970001,71.136452,568400
2015-04-24,76.720001,78.129997,76.529999,77.050003,72.147751,657700
2015-04-27,77.470001,78.589996,76.930000,78.209999,73.233932,784600
2015-04-28,77.769997,78.459999,76.959999,78.430000,73.439941,514000
2015-04-29,78.199997,79.199997,77.040001,78.250000,73.271393,721700
2015-04-30,78.349998,79.250000,77.809998,77.980003,73.018570,753400
2015-05-01,78.070000,78.889999,77.500000,77.709999,72.765747,1505800
2015-05-04,77.510002,77.589996,74.019997,74.379997,69.647621,1912500
2015-05-05,75.080002,76.300003,68.849998,70.500000,66.014465,4450200
2015-05-06,71.669998,72.769997,69.279999,71.449997,66.904045,1950400
2015-05-07,71.300003,71.300003,68.669998,69.849998,65.405823,1101300
2015-05-08,70.169998,71.019997,69.610001,70.410004,65.930183,1110100
2015-05-11,70.440002,71.089996,69.510002,69.970001,65.518196,712100
2015-05-12,70.019997,70.019997,68.680000,69.129997,64.731651,945300
2015-05-13,69.470001,70.489998,68.989998,69.919998,65.471390,761100
2015-05-14,70.099998,70.470001,69.260002,69.540001,65.115555,765300
2015-05-15,69.330002,69.970001,68.389999,69.830002,65.387123,851900
2015-05-18,69.779999,70.980003,68.760002,70.790001,66.286034,1014100
2015-05-19,70.639999,71.320000,70.110001,70.680000,66.183029,1088300
2015-05-20,71.099998,71.889999,70.639999,71.489998,66.941498,582500
2015-05-21,71.849998,72.860001,71.529999,72.250000,67.653137,555700
2015-05-22,71.980003,72.160004,71.570000,72.000000,67.419060,414300
2015-05-26,71.279999,71.480003,69.559998,70.129997,65.668022,602300
2015-05-27,69.779999,70.370003,69.589996,70.019997,65.719650,582700
2015-05-28,69.570000,70.739998,69.029999,70.699997,66.357872,587300
2015-05-29,70.629997,71.010002,70.139999,70.510002,66.179550,579900
2015-06-01,70.730003,71.480003,69.699997,70.709999,66.367256,547900
2015-06-02,70.769997,72.900002,70.769997,72.459999,68.009796,734700
2015-06-03,72.690002,74.099998,72.389999,72.650002,68.188126,487900
2015-06-04,71.800003,71.809998,70.550003,70.769997,66.423584,947000
2015-06-05,70.290001,71.559998,69.910004,70.959999,66.601936,458300
2015-06-08,70.809998,71.470001,70.220001,70.260002,65.944908,415000
2015-06-09,70.660004,71.660004,70.320000,70.709999,66.367256,493900
2015-06-10,71.459999,72.580002,71.410004,72.230003,67.793922,421200
2015-06-11,72.230003,72.930000,71.830002,72.279999,67.840843,512100
2015-06-12,71.529999,72.150002,71.150002,72.029999,67.606186,435600
2015-06-15,71.000000,71.690002,70.580002,71.570000,67.174461,493200
2015-06-16,71.449997,72.470001,71.239998,72.160004,67.728226,423400
2015-06-17,72.599998,72.820000,70.489998,71.519997,67.127518,645900
2015-06-18,71.870003,72.610001,71.070000,72.330002,67.887772,483400
2015-06-19,72.070000,72.440002,71.739998,71.849998,67.437256,473700
2015-06-22,72.269997,72.940002,71.800003,72.940002,68.460312,379700
2015-06-23,73.010002,73.050003,72.129997,72.540001,68.084869,253900
2015-06-24,72.120003,72.760002,71.529999,71.639999,67.240143,429100
2015-06-25,71.930000,71.959999,71.339996,71.540001,67.146294,453100
2015-06-26,71.580002,71.639999,70.330002,70.650002,66.310936,1258300
2015-06-29,69.660004,69.889999,67.919998,67.980003,63.804943,765400
2015-06-30,68.690002,69.570000,68.279999,68.589996,64.377472,774100
2015-07-01,69.050003,69.169998,66.559998,66.690002,62.594158,950400
2015-07-02,67.160004,67.230003,66.050003,66.330002,62.256268,600000
2015-07-06,65.440002,65.620003,64.199997,64.309998,60.360329,815100
2015-07-07,64.199997,64.269997,61.650002,64.029999,60.097527,1779400
